id,category,genre
561230,"2,22,28,29,15,25","1,4,23,28"
751340,"2,22,18",1
522080,"2,22,28,29,15,25","1,25,23"
576110,"2,22,28,29","1,4,23"
491700,"2,22,28,29","4,23,28"
436690,"2,22,29,23","23,28,2"
351170,"2,22,29,13,31,30,18,23,17","1,23,2,70"
522740,"2,1,49,37,24,22,28,29,43,44",1
413480,"2,22,29,18,25","1,4,23,2"
584990,"2,28,43","73,74,1,25,23"
704360,"2,22,23","1,25,28"
740090,"2,22,29,23","25,4"
605310,"2,22,29,23","25,28"
448380,"2,22,28,29,25","1,4,23"
524200,"2,22,29,18,23","25,23,3"
535000,"2,22,29,23","4,23"
504560,"2,22,29,23","4,23,28"
650570,"2,22,29,23","25,23"
440660,"2,22,28,29,23,25,43","1,23"
572170,"2,22,29","25,23"
593850,"2,22,18","1,25,23,3"
542030,"2,22,29,13,15,25","25,23,3"
612670,"2,22,28,29,23","1,25,23,3"
438090,"2,22,29,23,25","1,4,23"
449450,"2,22,28,29,15","1,4,23"
620330,"2,22,28,29,23,15,25","1,25,4,23,9,28"
496030,"2,22,29","25,4"
493480,"2,29,18","1,3,70"
357320,"1,22,29","1,29,2,70"
809050,"2,22,25","25,4,23"
497190,"2,22,28,29","1,4,23"
336840,"2,22,28,29,23,25","1,23"
622880,"2,22,29,18,15","73,25,23"
620580,"2,22,29,23,25","25,4,23"
521540,"2,22,29","25,4,23"
628460,"2,22,29","4,23"
592660,"2,22,29","4,23"
585500,"2,1,49,37,24,22,23,44","1,4,23"
787040,"2,1,49,36,22,18,15","1,23,2"
583090,"2,22,29,23","25,4,23"
596380,"2,1,9,39,22,29,18,44","1,23"
302290,2,"4,23,28"
503140,"2,1,49,37,9,39,24,22,29,18,23,44","1,25,23,3"
415010,"2,22,28,29","73,1,23,70"
509170,"2,29,23,25","1,4,23,28"
603420,"2,1,49,37,9,39,24,22,28,29,23,43,44","1,25,4,23"
527150,"2,22,28,29,23","1,23"
513250,"2,22,28","1,25,23"
355690,"2,22,28,29,23,25","1,25,23"
403230,"2,22,28,29,23","1,25,23"
516890,"2,1,49,36,37,24,22,28,29,23,44","1,4,23,2"
568190,"2,1,49,36,9,38,22,29","1,3,70"
620650,"2,1,49,36,9,38,27,22,29,23,15,25","4,23"
314760,"2,22,29","23,2"
439730,"2,1,9,39,24,22,28,29,44","1,23,3,70"
412530,"2,22,29",4
529580,"2,1,9,39,24,22,28,29,23,25,43,44",25
622420,"2,22,29,18","23,3,28,70"
358030,"2,22,28,29,23","23,3"
559900,2,1
581310,"2,22,29","1,23,9"
510040,"2,22","25,4,23"
496490,"22,17","53,57"
594950,"2,22,29","25,4,23"
340880,"2,22,29,23","23,2"
549670,"2,22,29","1,23,2"
593700,"2,22,28,29,25","1,25,23"
355910,"2,22,28,29,15","23,28"
479310,"2,22,28,30,17","4,23"
709870,"2,1,9,38,27,22","1,23,28"
595560,"2,22,29","25,3"
553950,"2,22,28,29,25","1,23"
333580,"2,28,29","1,4,23"
377550,"2,1,49,37,24,22,28,29,44","4,23,18"
380920,"2,22,28,29,23,25,43","1,25,23"
632200,"2,22,29","1,25,4,23"
704640,"2,22,29","23,3,28,2"
511250,"2,22,28,29,13,43","1,25,23"
636390,"2,22,29,23","23,3,2"
522340,"2,22,29,30,23","25,23,3,2"
444550,"2,22,28,29,31,23","1,23,9"
458500,"2,22,28,29,23,15,25,43",4
512160,"2,1,49,37,9,39,24,22,28,29,41,42,43,44","4,23,18"
369700,"2,22,28,29,13,23,25","1,25,23,3"
346490,"2,1,9,22,29,18,15,25","1,23"
508710,"2,1,22,30,23,17","4,23,70"
575820,"2,1,49,37,9,39,22,28,29,23,25,43,44","1,23"
523610,"2,22,28,29,30,23,17","1,23"
341750,"2,22,28,13","25,23"
503980,"2,18","25,23"
553760,"2,22,28,23",3
727510,"2,22,29","1,25,23,3"
574860,"2,22,29,18","72,1,25"
587180,"2,1,49,37,9,39,24,22,28,29,23,25,43,44","1,25,4,23"
525740,"2,22,28,29,23,25","1,25,4"
546780,"2,22,29","4,23,28"
341570,"2,1,49,36,9,38,22,29,23,25","1,23,3,2,70"
820610,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,25,4,23,3"
611050,"2,22,29,13,23","74,25,4,23"
552910,"2,22,29,18",2
394490,"2,22,29,30","4,23,28,70"
534680,"2,22,28,29,23,25","1,4,23,18"
352740,"2,22,29","25,4,28"
600530,"2,22,28,29,23","1,25,23"
739190,"2,22,29,18","25,4,23"
367990,"2,1,22,29,18","1,28,18"
485680,"2,22,28,29,23,15,25","1,4,23,28"
409460,"2,22,29,18,23,15","1,23,3"
646330,"2,22,29,23","25,4"
505400,"2,22,28,29,23","25,23,2"
299090,"2,22,29,13,23","23,28"
495680,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,23"
862570,"2,1,9,39,24,22,28,29,23,25,44","1,4,23"
486350,"2,1,49,37,9,39,24,28,44","1,23"
486380,"2,22,29","23,3"
588340,"2,22,29,15,25","73,1,4,23,28"
394030,"2,1,9,39,24,22,28,29,23,25,44","1,23"
820730,"2,22,29","25,4,28"
529360,"2,22,29,23,25","1,23"
384200,"2,1,9,39,24,22,28,29,23,25,43,44","1,23"
638720,"2,22,29,18,23","25,4,23,3,2"
562680,"2,1,49,37,9,39,24,22,28,29,23,15,25,44","1,25,4,23"
697650,"2,22,28,29,23,43",25
558850,"2,22,29,23","1,23"
282640,"2,22,28,29,23,15","1,25,23"
577910,"2,1,49,37,22,28,29,23,25,43,44","1,23"
496450,"22,29,23,15,17","51,53,57"
387100,"2,22,29",23
498580,"2,22,29","1,25,23"
756500,"2,22,29,23","25,4"
668590,"2,22,28,29,23","25,4,23"
446850,"2,1,49,36,47,37,24,22,28,29,43,44","1,4,23,9,28"
332730,"1,22,29,18","1,23"
530510,"2,22,28,29",23
584940,"2,22,29,18,23","25,28"
371530,"2,1,49,37,9,39,24,22,28,29,23,15,44","1,23,3"
578430,"2,22,28,29,23","4,23,2"
591350,"2,22,29","4,23"
789950,"2,22,28,30,17,14","25,23"
735350,"2,22,28,29,23","25,4,28"
774441,"2,22","4,23,28"
490100,"2,22,28,29,23,25",23
665030,"2,22,28,29,23","1,25,23"
346430,"2,22,28,29,23",23
364720,"2,1,9,39,24,22,28,29,23,25,43,44","1,25,23"
356090,"2,22,28,29,23,25","25,23"
577320,"2,22,28,29,23,15,25,43",4
623160,"2,22,29",4
341760,"2,22,28,29,25","1,23"
516960,"1,49,36,37,9,38,39,24,22,28,29,23,44","1,23"
809210,"2,22,28,23,15","1,23,3,28,70"
550990,"2,22","25,4,23"
339720,"2,22,29,23",23
632800,"2,22,29","25,23"
560080,"2,22,28,23,25","1,25,4,23"
610410,"2,22,28,29,23,25,43","1,23"
463460,"2,22,29,23","4,23"
468330,"2,1,49,36,37,24,22,28,29,15,25,44","1,23"
544680,"2,22,28,29","25,23"
471700,"2,1,9,39,24,22,28,29,23,44","1,25,23"
359300,"2,22,28","1,25,23,3"
388540,"2,22,28,29,23,25","4,23"
564940,"2,22,28,29,23","25,23"
440800,"2,22,29,18,23","1,25,23"
592750,"2,29,18","71,73,74,25,23"
866510,"2,22,29,35,18,23,15,25,17","25,4,23"
762520,"2,22,29,23","25,4"
569290,"2,22,28,29","1,25,23"
506470,"2,22,29,25","1,23"
454330,"2,22,29,23","25,23"
639770,"2,22,29",23
514780,"2,22,29,23,15,25,17",4
534910,"2,22,29,23,25","4,28,18"
487040,"2,22,28,29,23,43","1,23"
518130,"2,22,29","25,23,28"
381250,"2,1,49,36,9,38,27,22,28,29,23,15,25","1,23,2"
668350,"2,29,23",25
632170,"2,22,28,29","1,23"
811720,"2,22,28,29,15,43","1,25,23,3,2"
617820,"2,22,29,23","25,23"
701760,"2,22,23,25",1
498470,"2,22,28,29,15,25,41,42,43","1,4,23"
375440,"2,22,29,23","25,23,3"
612810,"2,22,29","1,25,4,3"
516790,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,23"
343430,"2,22,29,23","25,4"
600440,"2,1,49,36,37,9,38,39,24,27,22,28,29,30,15,25,17,43,44","1,4,23,28,2"
676910,"2,22","23,2"
812020,"2,22,28,29,43","25,23"
494160,"2,22,29,23","25,23,3"
616040,"2,1,9,39,22,29,23,25,44","25,4,23"
501530,"2,22,29,18","1,23"
621010,"2,1,49,37,24,22,29,18,44","1,23,18"
499910,"2,22,29","25,23"
463470,"2,22,28,29,43","1,25,23,2"
606190,"2,39,24,22,28,29,25","1,23"
428980,"2,22,28,29,31,23,15","1,25,23,3"
470440,"2,22,28,29,23,15,25,17","4,23,2"
624680,"2,22,28,29,15,25","1,23"
357690,"2,22,29,13,25","1,23,2"
510740,"2,22","4,23,28"
496960,"2,22,29,15,25","1,4,23"
813540,"2,22","25,4,23"
491240,"2,22,29,23,25","1,25,23"
610610,"2,22,29","4,23"
610660,"2,22,29","23,9,28"
542680,"2,1,49,37,9,39,24,22,28,29,44","23,2"
430230,"1,49,36,22,29,23","1,23,9"
424010,"2,22,29,23","25,4,23,3"
341290,"2,22,29","4,23"
442140,"2,1,9,39,22,28,29,44",23
554660,"2,22,29,15,25","4,23,2"
547210,"2,22,28,29","1,23"
496660,"2,22,28,29,15","72,73,74,1,25,23,70"
323020,"2,22,29,25","4,23"
625700,"2,22,29","4,23,28,18,2"
618270,"2,22,29,13,15,17","25,4,23,28,2"
340700,"2,22,28,23,25","4,23"
395580,"2,1,27,22,29,17",4
552200,"2,22,29,23","1,4,23"
477720,"2,22,29,18,23,25","1,25,4,23,2"
665590,"2,1,49,37,24,22,28,29,25,44","4,23,18"
544790,"2,22,29,15,25","25,4,23,28,2"
759540,"2,1,9,38,22,29,25","1,23,70"
663130,"1,49,37,9,39,24,22,29,18,23,25,44",1
593540,"2,22,29,23","4,23,2"
611850,"2,22,28,29,23,15,25","1,23"
413540,"2,1,9,24,22,28,29,44","25,4,23"
680390,"2,22,28,29","1,23"
353340,"2,29,18,25","1,23"
431630,"2,22,29,18","1,23"
532980,"2,22,29,23","25,23"
397860,"2,1,9,24,27,22,29,18,23,15,44","1,23"
361230,"2,1,49,37,9,39,22,28,29,23,44","1,23,3"
444170,"2,22,29",23
453780,"2,22,29","4,23"
595010,"2,22,28,29,25","1,23"
339250,"2,22,29,23","1,23,3,2"
461810,"2,22,29,23","25,4,23"
620340,"2,22,29","4,23,2"
616520,"2,22,29,25,17","1,23,18"
651500,"2,22,28,29,15,43","1,25,4,23"
556190,"2,22,29","4,23,2"
534780,"2,1,49,36,9,38,27,22,29,15","1,4,23,70"
766630,"2,22,29,23","25,4,23,3"
567340,"2,22,29,18,23","25,4,23,3,2"
410370,"2,22,29,18","1,4,23"
433660,"2,1,49,36,37,9,38,39,24,18,44","1,4,23,18,70"
392620,"2,1,49,36,27,22,29,15,25","23,3,2"
296790,"2,1,49,37,9,39,24,22,28,29,30,15,25,17,43,44","4,23,9,28,18,70"
564950,"2,22,28,29","1,25,23,28"
553150,"1,49,37,9,39,27,22,44","25,4,23,70"
420660,"2,22,29,18,23,15,25","1,23,9"
513300,"2,1,49,37,9,39,24,22,29,18,23,25,44","1,4,23,9"
453500,2,"74,25,23"
434660,"2,22,28,29,23","1,23"
459640,"2,22,28,29,23","25,4,23,3,28,2"
359420,"2,22,28,29,23","25,4,23"
377200,"2,29,18","1,25,23"
618370,"2,22,29",4
484930,"2,1,49,37,9,39,24,22,28,29,15,25,43,44","1,25,23"
727340,"2,22,29,18,23","25,4,23"
479140,"2,22,29,18,23","25,23,3"
586450,"2,22,29,18,23","1,25,23"
395940,"1,49,36,22,29,18","1,23,29,70"
398670,"2,1,29,23","1,23,2"
510360,"2,1,49,36,9,38,27,22,29,18","1,23,70"
419020,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
632840,"1,49,36,9,38,29,13,15,25","1,23,29,70"
636230,"2,22,29","25,23,2"
538790,"2,22,29","1,23,70"
407110,"2,1,49,36,22,28,29,30,23,25,17","1,23"
516580,"2,22,28,29,13,23","1,4,23,9,2"
746840,"2,22,29,23","25,4"
384590,"2,22,28,29,15,25,43","1,23"
488070,"2,22,28,29,23","1,23"
506090,"2,22,28,29,23","25,23"
562280,"2,22,28,29,23","25,23"
625680,"2,22,28,29,23,25,43","1,23"
497710,"2,1,49,37,24,22,28,29,23,25,44","1,25,23"
762650,"2,22,29","23,28,2"
595260,"2,22,29","1,23"
582350,"2,1,49,37,9,39,24,22,29,18,44","1,4,23"
596740,"2,29","1,23,3"
484890,"2,1,49,37,9,39,24,22,28,29,44","1,4,23"
568370,"2,22,29,15","1,23,2"
872680,"2,22,29,23","23,3,28,2"
496390,"2,22,28,29,43","1,23"
618470,"2,22,29,30,18,23,15,17","25,4,23"
546180,"2,22,29","1,4,23"
485340,"2,29","25,4,23"
575340,"2,1,49,36,37,24,27,28,29,15,44","25,23,28,2"
563810,"2,22,28,29,13,43","25,23"
586320,"2,22,29","1,23"
596240,"2,22,29","73,74,1,25,23"
587210,"2,22,29","4,23"
485670,"2,1,49,36,27,22,29,30,23,15,25,17","4,23,29,28,18,70"
346130,"2,22","25,23,9"
472830,"2,22,29,18","1,23"
572570,"2,22,29","4,23,28,2"
624430,"2,22,29","1,25,28"
386390,"2,9,22,28,29,43",1
588080,"2,1,49,37,22,28,29,23,43,44",2
601020,"2,22,29,23,15","72,73,74,25,23,3,70"
602080,"2,1,49,37,9,39,24,22,28,29,23,15,25,42,43,44","1,4,23,70"
580570,"2,22,29,23","25,23"
432130,"2,22,29,23","25,23"
587310,"2,22,29,18","23,3"
522130,"2,1,27,22,29","23,3,70"
453030,"2,22,29,23,25","1,23,2,70"
633440,"2,1,49,37,9,39,24,22,28,29,23,43,44","1,23"
816270,"2,22","71,4,23"
623170,"2,22,29","4,23,2"
504850,"2,22,29,18","1,23"
528990,"2,25","1,4,18"
682080,"2,22,28,23,43","1,25,23"
594130,"2,22,29,18,23","25,23,3"
553470,"2,22,29,23,15,17","25,23,28,2"
771950,"2,1,24,22,23,15,32,44","4,23"
734840,"2,22,23","4,2"
589480,"2,22,29,18,23","74,25,4,23"
785890,"2,22,28,30,23,17,43","4,23,2"
522710,"2,22,29","25,23"
347480,"2,22,28,29,15",23
546330,"2,22,28,29,25","1,4,23"
492200,"2,1,49,36,37,9,39,22,28,29,44","23,18"
814030,"2,22,29,23","25,4"
625630,"2,22,29,18,23","1,25,23"
400130,"2,22,28,29,32",23
781600,"2,22,28","25,4,23"
526890,"2,22,29,23,15","4,23,2"
491710,"2,22,29","1,4,23,28"
436070,"2,22,29,18","25,23,3,2"
622910,"2,22,29","25,23,3"
549190,"2,22,29","25,4"
327760,"2,1,9,39,24,22,28,29,23,44","1,25,23"
345230,"2,22,29","25,23"
362940,"2,22,28,29,23,25","25,23"
454480,"2,22,29,23","25,23,3"
867700,"2,22,29",4
576960,"2,22,29,23","25,4,23,3,28,2"
554280,"2,22,29,23","1,23"
582530,"2,22,29,23,15","4,3,2"
618640,"1,49,37,9,39,22,29,44","1,23,70"
650860,"2,22,28,15,25","25,4,23"
556060,"2,22,29",25
628560,"2,1,49,37,24,22,28,29,23,44","1,25"
366380,"2,22,29,23","25,23"
534560,"2,22,29","4,23"
573370,"2,22,29,18,23","1,25,23,3"
454770,"2,1,49,37,24,22,28,29,23,15,25,44","1,25,23,70"
495820,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
437730,"2,1,49,37,24,22,28,29,30,23,15,25,17,44","1,23,9,28,18"
565640,"1,9,38,39,24,22,28,29,30,23,17,44","4,23"
461340,"2,22,28,29,23","25,4,23,3,2"
444740,"2,1,49,36,29,18","1,23,9"
508730,"2,1,24,22,29,44","1,25,23"
795160,"2,22",4
563680,"2,22,28,29,23","1,4,23,9,28,18"
631490,"2,22,28,29","1,4,23"
314630,"2,22,28,29","25,4,23"
715210,"2,22,29","1,4,23"
543410,"2,22,29","1,25,4,23"
585090,"2,22,29,18,23","1,25,4,23,3,28,2"
523060,"2,22,28,29,15,25","4,23,2"
502720,"2,22,29","1,25,23,3,28"
625320,"2,22,29,25","1,4,23,28"
364700,"2,22,28,29,23,25","1,23"
616890,"2,22,29,25","1,4,23,18"
403200,"2,22,29,15,17","1,25,23,3"
520370,"2,1,49,37,9,24,22,29,18,23,15,44","4,23,28"
505140,"2,22,29","23,28,2"
581210,"2,22,29,30,18,23","4,23"
489160,"2,22,29","1,23"
358760,"2,22,29,18","25,4,23"
614090,"2,1,49,37,9,39,22,28,29,13,23,43,44",1
513680,"2,22,29,25","1,25,4,23,28,18,2"
563390,"2,1,24,30,23,44","23,28,2,70"
438910,"2,1,49,37,9,39,24,22,28,29,43,44","1,25,4,23"
575710,"2,22,28,29,13,25,43","25,23"
606030,"2,22,28,29,25",1
564040,"2,22,29,18,23","1,23"
490040,"2,22,29","1,4,23,2"
553690,"2,22,28,29,23,15,43","1,4,23"
551840,"2,22,29,23","25,23"
420370,"2,22,29,18","25,4,23"
537760,"2,22,29","4,23"
555600,"2,22,29","1,25,23"
462250,"2,1,9,39,22,28,29,25,43,44","1,23"
403680,"2,1,22,28,29,23,15,25","1,23,9"
580320,"2,22,28,29","1,25"
466160,"2,22,28,29","23,3"
597040,"2,22,29,18","23,9"
618750,"2,22,29,18,23","25,23,3,28,2"
592120,"2,22,29",23
492230,"2,1,49,36,22,28,29,23,43",2
629420,"2,22,29,18",23
381340,"2,22,28,29,25","4,23"
673850,"2,22,29","25,23"
463480,"2,22,29,18,25","1,23"
716330,"2,22,29","73,4,23"
834390,"2,22,29,23","25,4"
534980,"2,22,29,18,23","25,4"
705020,"2,1,49,36,37,24,27,22,29,23,15,25,44","23,18,2"
334260,"2,22,28,29,23",23
374990,"2,22,28,29,23,25",1
438310,"2,1,49,36,9,38,27,22,29,30,18","1,28,18,70"
630460,"2,22,28,29","1,23"
773430,"2,1,24,22,28,29,23,43,44","4,23,9"
517860,"2,22,29,17","1,4"
580520,"2,22,29,13,18","25,23,28"
749830,"2,22,28,35,25","1,23"
629430,"2,22,29",23
626170,"2,22,29","1,25,23"
552610,"2,22,28","1,25,23"
635900,"2,22,29,18","1,25,23"
366920,"2,29","4,23,28"
427970,"2,22,29,31,30,18,23,15","1,23,2"
598880,"2,1,49,37,24,22,28,29,23,41,42,43,44","1,23"
486230,"2,22,29,23","4,23,28"
397020,"2,1,22,29,18","1,4,23,70"
543070,"2,22,29,13,23,14","25,4,23"
605250,"2,22,28,29,25","1,25,4,23"
491350,"2,22,28,29","1,25,23"
611630,"2,22,28,29,23,15,25","1,25,4,23,2"
485750,"2,22,28,29,23,15,25","1,23"
613200,"2,22,29","73,1,4,23"
395550,"2,1,9,39,24,22,29,18,23,44","1,25,23"
718590,"2,22,28,29","1,25,4,23,3"
385580,"2,22,29",23
564080,"1,49,36,37,24,22,28,29,23,44","1,23"
543440,"2,22,29,23","1,23"
502600,"2,22,29,23","4,23,28,70"
592620,"2,22,29,13,18","1,25"
397850,"2,22,28,29,23","25,23,28,70"
597860,"2,22,28,29,23,43","1,25,23"
582370,"2,22,28,29","1,25,23"
664250,"2,22,23,25","4,23,3,28"
575800,"2,22,29","4,23,2"
468150,"2,1,24,22,28,29,17,44","1,23"
654670,"2,22","4,23"
586230,"2,22,29,23","25,4"
531780,"2,1,49,36,37,9,38,39,24,22,29,23,15,25,44","4,23,2"
603870,"2,22,29,13,23,14","25,23"
514640,"2,1,9,39,24,22,28,29,23,44","1,4,23"
589270,"2,22,28,29,23,25","25,4,23"
618190,"2,22,28,29,25","1,23"
663920,"2,22,35,15,25","4,23"
577150,"2,22,29,18,23,15,25","1,23,9"
517970,"2,1,49,37,24,22,28,29,23,25,44","1,4,23,28"
420500,"2,22,28,29,15","1,25,23"
700520,"2,22,28,29,23,17","1,25,23"
568460,"2,22,28,29,13,23","25,4,23"
398030,"2,1,49,37,9,39,24,22,18,23,44","1,25,23"
624780,"2,1,9,39,24,22,28,29,13,15,44","1,4,23"
635790,"2,22,29,23","25,4,23"
599990,"2,29","1,25,23,28,18"
532470,"2,22,28,29,25","1,23"
464040,"2,22,29,18,23","4,23"
514570,"2,22,29,18,25","1,4,23"
578690,"2,22,28,29,23","1,23,2,70"
568490,"2,22,28,29,15","1,25,23"
530300,"2,1,49,36,37,22,35,18,44","1,4,23,29"
572580,"2,22,29","25,4,2"
436410,"1,20","1,23,29,3,70"
378410,"2,22,28,29,23,25","1,25,23"
575450,"2,22,28,29,23,25,43","1,23"
497790,"2,22,28,29",25
559030,"2,22,28,29,30,25,17","25,4,23"
404960,"2,22,28,29",23
603840,"2,22,28,29,23,43","1,25,23"
616750,"2,1,49,36,22,29,23","23,2"
545890,"2,22,28,29,15","1,25,4,23"
312670,"2,1,9,38,22,28,29,23,43","1,25"
433960,"2,22,29","25,23,70"
427050,"2,29,23","23,2"
578010,"2,17","23,28,18,2"
622890,"2,22,28,29","1,4,23"
421620,"2,22,28,29",23
595300,"2,22,29","25,23"
360990,"2,22,28,17",23
463440,"2,22,29,13,18,23,15","1,23,2"
449240,"2,22,28,29,25",23
517630,"2,22,28,29,23,43","1,25"
544400,"2,1,24,22,29,18,44","73,1,23"
454170,"2,22,29","25,4"
394950,"2,22,28,29,23,43","1,25,23"
623320,"2,1,49,37,9,39,24,22,28,29,23,44","1,25,23"
453220,"2,1,49,37,9,39,24,22,28,29,23,44","1,4,23"
524940,"2,22,29,18,23","25,23"
728880,"2,1,49,36,37,9,38,39,24,22,28,29,23,41,42,43,44","1,4,23"
483820,"2,22,29,18,25","1,25,23,3,2"
512070,"2,22,29,23","23,3,2"
461350,"2,22,29,18,23","25,4,23,3,28,2"
536770,"2,22,29,18","25,4,23"
413040,"2,22,28,29,23","1,25"
392370,"2,22,29","25,4,23"
510550,"2,22",2
511700,"2,22,29,13,23,15,25","1,4,23,70"
453910,"2,1,9,39,22,28,29,23,15,44","4,23"
575990,"2,22,28,29,43","4,23,28"
630690,"2,22,29,23",4
596080,"2,22,28,29,23,43","25,23"
749820,"1,49,36,9,38,22,30,35,23,15,25","1,23,28"
499560,"2,22,28,29,23,15,25","4,23,2"
535930,"2,22,29,30,23,42","23,28"
632880,"2,22,29,23","25,4,23"
547520,"2,1,49,36,37,22,29,25,44","4,2"
489120,"2,22,28,29,23","1,25,23"
566750,"2,22,28,29,23","1,25,23"
462070,"2,22,29",2
509580,"2,1,9,38,27,22,29,35","25,3,2"
833890,"2,22",23
787240,"2,22","4,23"
717850,"2,22,28,29","4,23,28"
547140,"2,1,49,36,37,24,22,29,18,44",23
437690,"2,22,28,29,23","1,23"
623180,"2,22,29",4
612010,"2,1,49,36,37,22,29,15,25,44","73,1,4,70"
496670,"2,22,28,29,15,25","25,4,23"
552370,"2,1,24,22,28,29,23,44","23,18"
680400,"2,22,28,29","1,25,23"
407630,"2,1,9,39,24,22,28,29,15,25,44","1,4,23"
760060,"2,22,28,29,23,42,43","3,2"
453320,"2,22,28,29","1,25,23,3"
588070,"1,49,36,22,29,15,25","1,23"
582920,"2,1,9,39,24,22,29,18,44","1,23"
770810,"2,22,29,25","4,23,28,70"
408860,"2,22,29","4,2"
454390,"2,1,49,37,24,22,28,29,23,25,43,44","23,9,18"
564100,"2,22,29,18","1,25,23"
508930,"2,22,28,29","4,23,9"
717690,"2,1,36,9,38,22,28,23",1
508940,"2,22,28,29,15,25","1,23"
636070,"2,22,29,23,15,25","1,25,23"
684130,"2,1,49,36,22,18,15,25","73,74,1,29,3,28"
464110,"2,22,28,29,13,43","25,23"
400280,"2,22,28,29,23","1,25,23"
521510,"2,22,29,18","1,25,4,23"
563410,"2,1,49,36,37,9,38,39,24,27,22,28,29,15,44","1,4,23,3,18,2,70"
618630,"2,22,28,29,25","1,23,9"
554690,"2,22,29,23",3
556850,"22,29,30,23,15","57,70"
567860,"2,22,29,15,25","4,23"
547250,"2,1,49,36,22,29,23,15,25","73,1,23,70"
520680,"2,1,49,36,37,24,22,29,15,25,32,44","4,23,2"
512920,"2,22,28,29,23","1,23"
539560,"1,49,36,37,24,22,28,29,15,44","23,9,2"
498380,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,23"
557860,"2,22,29",4
516120,"2,22,29,18","1,25,23"
552400,"2,22,29,23","4,23"
504470,"2,22,28,29,23","1,2,70"
439530,"2,29,18","1,25,23"
574590,"2,1,49,37,9,39,24,22,29,18,23,44",23
587070,"2,22,29","1,25,4,23,2"
572180,"2,22,29,18","1,4,23"
530820,"2,18","25,4"
457980,"2,22,28,29,23","25,23"
467790,"2,22,28,29,23,17","1,23"
577360,"2,22,28,29,13,23","25,4,23"
617690,"2,1,9,38,39,22,29,30,15,44","25,4,23,9"
534210,"2,22,29,18,15","1,25,23,28"
548350,"2,22,28,29,23","1,25,23"
633930,"2,1,9,39,22,29,30,18,23,25,17,44","1,23,2"
467470,"1,49,37,24,22,28,29,44","1,4,23"
502540,"2,22,29,18,25","1,23"
496540,"2,22,28,29,25","1,23"
853380,"2,22,29","1,4,23"
342660,"2,1,49,36,37,9,38,39,24,27,22,29,18,23,44","1,18,2,70"
384920,"20,49,22,29,15","23,29,2,70"
568920,"2,22,28,29","1,25,4,23"
712180,"2,1,9,39,24,22,29,18,25,44","1,23"
299380,"2,22,28,29,23,25,43","1,25,4,23"
631220,"2,1,49,37,9,39,24,22,28,29,23,44",4
417400,"2,22,29,18,23","25,23"
460210,"2,22,28,29,23","1,25,4,23,70"
412020,"2,22,28,29,23,43",1
424750,"2,22,29","4,23"
609720,"2,22,28,29,23,25","1,25,23"
560180,"2,22,28,29","1,23"
318680,"2,22,29","25,23"
635590,"2,22,29,18,25","1,23"
437630,"2,22,28,29,23,43","25,23"
542220,"2,1,49,37,9,39,24,22,28,29,23,44","1,4,23"
592400,"2,1,49,36,22,29,15,25","4,23,18,70"
574090,"2,1,9,38,22,28,29,23","1,23"
617970,"2,22,29,18,23","25,4,23"
750920,"2,22,28,29,23,41,42,43","1,25"
384230,"2,1,49,37,9,39,24,22,29,18,23,15,44","4,23,18"
438260,"2,22,28,29",23
553180,"2,22,29","1,4,23"
549790,"2,22,29","1,23"
532210,"2,22,28,29,23,41,42,43",25
859340,"2,1,49,36,9,38,22,23","25,23"
485030,"2,22,28,29,23","1,25,23"
397600,"2,22,29,25","1,23"
427610,"2,22","1,25,23,2"
793680,"2,22,28,23,43","1,23,3"
371380,"2,1,9,39,24,22,28,29,23,25,44","1,23,70"
408880,"2,22,29","4,2"
577890,"2,29","1,23,28"
499140,"2,22,29,30,23,17","4,23"
559100,"2,1,49,36,22,29,18,23","1,3,2"
543940,"2,22,29,23","4,23"
415900,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
618990,"2,1,49,36,27,22,29,15","4,23,28,2"
438780,"2,22,29,18","1,25,23"
505270,"2,22,28,29,30,23,15,17","1,4,23,2"
777770,"2,1,49,36,22,29,23,25",2
499510,"2,22,28,29","1,25,4"
541960,"2,22,29,23,15,25","1,4,23"
593740,"2,22,29,18","1,25,23,3"
434860,"2,22,29,18,23",3
670350,"2,22,28,23",25
540010,"2,22,29,23",23
538390,"2,1,49,37,9,39,24,22,28,29,44","1,25,4,23"
650580,"2,22,30,23","23,70"
829210,"2,22,29","4,23,28"
600640,"2,22,29,23","1,25,23,3"
612150,"2,22,28,29","1,23,2"
630720,"2,22,28,29,23,44","1,23,3"
508620,"2,22,29,18,23,15,25","1,23"
672490,"1,49,36,25","9,70"
492720,"2,1,49,36,22,28,29,30,23,43","28,2"
616610,"1,49,36,27,22,29,35,18","1,37,23,9,70"
419700,"2,1,49,36,37,24,22,28,29,23,43,44","1,4,23"
486940,"2,1,49,36,37,22,29,18,15,25,44","28,18"
537020,"2,1,49,36,37,24,22,29,23,15,44",2
552210,"2,22,29,23","1,4,23"
764790,"2,22,28,29,23,43","1,23"
